1,4787
2,534
3,164
3,760
3,2965
3,6321
3,6973
3,11492
4,2970
4,3123
4,3517
4,3554
4,4618
4,5173
4,6068
4,7019
5,720
5,2218
5,5451
5,6087
5,7116
6,13620
7,1141
7,1870
7,2223
7,2471
7,2574
7,3010
7,3124
7,3169
7,3569
7,4438
7,4688
7,4754
7,4761
7,5212
7,5385
7,5977
7,6193
7,6526
7,6766
7,7148
7,7367
7,8795
7,9327
7,10353
7,11405
7,12040
7,12373
7,13321
8,5820
8,6538
8,6951
8,10963
9,553
9,679
9,1264
9,1846
9,2980
9,4353
9,4961
9,6002
9,6224
9,7254
10,1143
10,2272
10,3372
10,3548
10,3637
10,5953
10,6079
10,12489
11,5048
11,6871
11,8837
12,1392
12,1867
12,3742
13,901
13,1114
13,1312
13,1590
13,2081
13,2605
13,4052
13,4660
13,6507
13,6634
13,7084
13,9307
13,12149
14,497
14,2558
14,4727
15,654
15,2073
15,3530
15,13214
16,85
16,227
16,261
16,778
16,1182
16,1390
16,1433
16,1625
16,1749
16,2196
16,2212
16,2435
16,3334
16,3646
16,4172
16,4357
16,4422
16,4533
16,4546
16,4777
16,4863
16,5342
16,5728
16,5878
16,6658
16,10987
17,1355
17,1387
17,1473
17,1522
17,1531
17,2290
17,2413
17,3055
17,3202
17,3203
17,3479
17,4451
17,4532
17,4695
17,4726
17,5379
17,5714
17,5815
17,6825
17,12734
18,1347
18,1390
18,1396
18,1405
18,1507
18,2292
18,2683
18,2845
18,3188
18,3396
18,4442
18,4680
18,4708
18,4825
18,5702
18,5821
18,6769
18,7157
18,7568
18,7688
18,8130
18,8152
18,8273
18,8516
18,8736
18,9417
18,9873
18,12000
18,12609
18,12696
19,1416
19,2035
19,4356
19,4736
19,5041
19,5793
19,5922
19,6425
19,6766
19,9117
19,11778
20,1633
20,12938
21,6365
21,6967
22,51
22,742
22,1400
22,1401
22,1411
22,1507
22,2098
22,2229
22,2643
22,3021
22,3203
22,3386
22,3387
22,3396
22,4301
22,4440
22,4464
22,4482
22,4498
22,4724
22,4755
22,4773
22,4867
22,4869
22,5746
22,6769
22,6895
22,7534
22,8304
22,8596
22,9851
22,10762
22,10936
22,12328
23,366
23,380
23,1331
23,4408
23,4652
23,4796
23,5643
23,13508
24,1103
24,1335
25,1047
26,243
26,1410
26,1547
26,2092
26,5010
26,6712
27,2774
27,4510
27,4570
27,4632
27,4867
28,810
28,1428
28,3371
28,4206
28,4904
28,5057
28,5891
28,7837
29,1141
30,2173
30,2485
30,4739
30,5712
31,394
31,7061
31,7875
31,10468
32,6446
32,12767
33,1616
33,2425
33,2737
33,4840
33,6998
34,146
34,1428
34,4648
34,6267
34,8066
34,12278
35,4552
36,2147
36,4338
36,4349
36,4416
36,4618
37,55
37,2249
37,3925
37,5300
37,7001
37,7186
37,9117
38,967
38,6537
38,9769
39,1371
39,1373
39,7733
39,12220
40,698
40,711
40,6080
40,6772
40,8201
41,2751
41,4417
41,4505
41,5765
41,8867
41,9927
42,1182
42,1763
42,2086
42,3340
42,3364
42,4011
42,4760
42,5322
42,5514
42,9144
43,63
43,211
43,314
43,608
43,1127
43,1349
43,1385
43,1490
43,1793
43,2313
43,4001
43,4509
43,4955
43,5181
43,5550
43,5624
43,6793
43,6908
43,9305
43,10540
43,10896
44,634
44,1392
44,2700
44,3201
44,3203
44,3387
44,4177
44,4494
44,4940
44,5186
44,6195
44,6407
44,7171
