1,1
2,0
3,1
4,1
5,1
6,1
7,1
8,0
9,1
10,0
11,1
12,1
13,1
14,0
15,0
16,0
17,0
18,1
19,0
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,0
30,1
31,1
32,0
33,1
34,1
35,1
36,0
37,0
38,0
39,0
40,1
41,0
42,1
43,0
44,1
45,1
46,0
47,1
48,1
49,1
50,1
51,1
52,0
53,1
54,0
55,1
56,1
57,1
58,0
59,0
60,1
61,0
62,1
63,1
64,0
65,1
66,0
67,0
68,0
69,1
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,0
81,0
82,1
83,NA
84,1
85,0
86,0
87,1
88,1
89,1
90,1
91,0
92,1
93,0
94,1
95,1
96,1
97,0
98,0
99,0
100,1
101,1
102,1
103,1
104,1
105,0
106,0
107,0
108,0
109,0
110,1
111,0
112,1
113,0
114,0
115,0
116,0
117,0
118,1
119,0
120,1
121,0
122,1
123,1
124,0
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,0
141,1
142,0
143,1
144,1
145,1
146,0
147,0
148,0
149,0
150,0
151,1
152,1
153,0
154,0
155,1
156,0
157,1
158,1
159,1
160,1
161,0
162,0
163,0
164,0
165,1
166,0
167,1
168,1
169,0
170,1
171,0
172,0
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,1
181,0
182,0
183,0
184,1
185,1
186,1
187,0
188,0
189,1
190,1
191,1
192,1
193,1
194,0
195,1
196,1
197,0
198,0
199,0
200,0
201,NA
202,1
203,1
204,0
205,0
206,0
207,0
208,1
209,0
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,0
219,1
220,1
221,1
222,0
223,1
224,1
225,0
226,0
227,1
228,1
229,0
230,1
231,0
232,1
233,0
234,1
235,1
236,0
237,0
238,1
239,1
240,0
241,1
242,0
243,0
244,1
245,0
246,1
247,0
248,0
249,NA
250,1
251,1
252,1
253,1
254,1
255,1
256,0
257,1
258,1
259,0
260,1
261,0
262,0
263,1
264,1
265,0
266,1
267,1
268,1
269,1
270,1
271,0
272,0
273,1
274,0
275,1
276,1
277,0
278,1
279,0
280,1
281,0
282,0
283,1
284,0
285,1
286,1
287,0
288,0
289,1
290,0
291,1
292,0
293,0
294,0
295,NA
296,NA
297,NA
298,1
299,1
300,1
301,1
302,1
303,0
304,0
305,1
306,0
307,0
308,0
309,0
310,1
311,0
312,0
313,0
314,1
315,0
316,0
317,0
318,0
319,1
320,1
321,1
322,0
323,0
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,0
332,1
333,0
334,0
335,0
336,1
337,1
338,0
339,1
340,1
341,1
342,1
343,1
344,0
345,0
346,0
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,0
357,1
358,1
359,1
360,1
361,0
362,1
363,1
364,1
365,1
366,0
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,0
381,1
382,0
383,NA
384,1
385,0
386,0
387,0
388,0
389,0
390,0
391,1
392,1
393,1
394,0
395,1
396,1
397,1
398,0
399,1
400,0
401,1
402,1
403,1
404,1
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,0
417,1
418,1
419,0
420,0
421,1
422,0
423,0
424,0
425,0
426,0
427,0
428,1
429,1
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,1
439,0
440,0
441,1
442,0
443,1
444,1
445,1
446,0
447,1
448,1
449,1
450,1
451,0
452,0
453,0
454,0
455,0
456,1
457,0
458,1
459,0
460,0
461,1
462,0
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,0
472,1
473,1
474,1
475,0
476,0
477,0
478,1
479,1
480,0
481,0
482,1
483,0
484,0
485,0
486,1
487,1
488,0
489,0
490,0
491,1
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,1
500,0
501,1
502,1
503,1
504,0
505,1
506,1
507,1
508,1
509,0
510,1
511,1
512,1
513,1
514,1
515,1
516,NA
517,0
518,0
519,1
520,1
521,1
522,0
523,1
524,0
525,1
526,1
527,NA
528,NA
529,0
530,0
531,NA
532,1
533,0
534,1
535,1
536,1
537,0
538,0
539,1
540,1
541,1
542,1
543,1
544,0
545,0
546,1
547,0
548,1
549,0
550,1
551,0
552,1
553,0
554,0
555,0
556,1
557,0
558,0
559,1
560,1
561,1
562,1
563,0
564,0
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,NA
574,0
575,1
576,0
577,0
578,0
579,1
580,0
581,1
582,1
583,0
584,1
585,1
586,0
587,1
588,1
589,1
590,NA
591,1
592,0
593,1
594,0
595,1
596,1
597,0
598,1
599,0
600,1
601,0
602,0
603,0
604,1
605,0
606,0
607,1
608,0
609,0
610,1
611,1
612,0
613,0
614,1
615,0
616,1
617,0
618,1
619,1
620,1
621,0
622,0
623,1
624,0
625,0
626,0
627,0
628,1
629,0
630,1
631,0
632,1
633,0
634,0
635,1
636,1
637,0
638,1
639,0
640,1
641,1
642,1
643,1
644,0
645,0
646,1
647,0
648,0
649,1
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,0
658,0
659,1
660,0
661,0
662,0
663,1
664,1
665,NA
666,NA
667,NA
668,0
669,1
670,1
671,1
672,1
673,1
674,NA
675,NA
676,1
677,1
678,0
679,0
680,1
681,0
682,1
683,0
684,1
685,1
686,1
687,1
688,0
689,0
690,1
691,1
692,1
693,0
694,0
695,0
696,0
697,1
698,1
699,1
700,1
701,0
702,0
703,1
704,0
705,1
706,0
707,0
708,0
709,1
710,1
711,0
712,0
713,1
714,1
715,1
716,1
717,0
718,1
719,0
720,0
721,1
722,1
723,1
724,0
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,0
733,1
734,1
735,0
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,1
746,0
747,0
748,1
749,0
750,1
751,0
752,1
753,1
754,0
755,1
756,0
757,1
758,1
759,0
760,0
761,1
762,0
763,1
764,1
765,0
766,0
767,1
768,1
769,0
770,0
771,1
772,0
773,1
774,0
775,0
776,NA
777,NA
778,NA
779,0
780,1
781,1
782,0
783,1
784,1
785,1
786,1
787,1
788,0
789,0
790,0
791,1
792,0
793,0
794,0
795,1
796,1
797,1
798,0
799,1
800,1
801,1
802,0
803,1
804,0
805,1
806,1
807,0
808,1
809,0
810,0
811,0
812,0
813,1
814,1
815,NA
816,1
817,1
818,1
819,1
820,0
821,1
822,0
823,0
824,1
825,0
826,1
827,0
828,1
829,0
830,0
831,0
832,1
833,0
834,1
835,0
836,1
837,1
838,0
839,0
840,1
